trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,meta_risk_variant,meta_risk_multiplier
190,2023-11-17,long,1,2023-11-17 09:53:00-05:00,15874.25,15831.0,16090.5,2023-11-17 10:14:00-05:00,15830.75,stop,50000.0,0.25,125.0,89.5,89.5,89.5,31748.5,0.63497,-43.5,-174.0,-87.0,2.5,-89.5,skip_day_after_3_losses,1.0
191,2023-11-28,long,1,2023-11-28 10:40:00-05:00,16010.75,15962.75,16250.75,2023-11-28 16:00:00-05:00,16047.75,time_exit,50000.0,0.25,125.0,99.0,99.0,99.0,32021.5,0.64043,37.0,148.0,74.0,2.5,71.5,skip_day_after_3_losses,1.0
192,2023-12-12,long,1,2023-12-12 09:57:00-05:00,16241.75,16184.5,16528.0,2023-12-12 16:00:00-05:00,16366.25,time_exit,50000.0,0.25,125.0,117.5,117.5,117.5,32483.5,0.64967,124.5,498.0,249.0,2.5,246.5,skip_day_after_3_losses,1.0
193,2023-12-13,long,1,2023-12-13 14:03:00-05:00,16448.75,16395.0,16717.5,2023-12-13 16:00:00-05:00,16565.25,time_exit,50000.0,0.25,125.0,110.5,110.5,110.5,32897.5,0.65795,116.5,466.0,233.0,2.5,230.5,skip_day_after_3_losses,1.0
194,2023-12-14,long,1,2023-12-14 09:47:00-05:00,16863.75,16811.0,17127.5,2023-12-14 10:05:00-05:00,16810.75,stop,50000.0,0.25,125.0,108.5,108.5,108.5,33727.5,0.67455,-53.0,-212.0,-106.0,2.5,-108.5,skip_day_after_3_losses,1.0
195,2023-12-18,long,1,2023-12-18 09:58:00-05:00,16879.75,16831.5,17121.0,2023-12-18 16:00:00-05:00,16926.25,time_exit,50000.0,0.25,125.0,99.5,99.5,99.5,33759.5,0.67519,46.5,186.0,93.0,2.5,90.5,skip_day_after_3_losses,1.0
196,2023-12-22,long,1,2023-12-22 09:51:00-05:00,17040.5,16988.75,17299.25,2023-12-22 11:00:00-05:00,16988.5,stop,50000.0,0.25,125.0,106.5,106.5,106.5,34081.0,0.68162,-52.0,-208.0,-104.0,2.5,-106.5,skip_day_after_3_losses,1.0
197,2024-01-04,long,1,2024-01-04 10:08:00-05:00,16500.25,16442.5,16789.0,2024-01-04 15:55:00-05:00,16442.25,stop,50000.0,0.25,125.0,118.5,118.5,118.5,33000.5,0.66001,-58.0,-232.0,-116.0,2.5,-118.5,skip_day_after_3_losses,1.0
198,2024-01-09,long,1,2024-01-09 10:10:00-05:00,16720.75,16660.25,17023.25,2024-01-09 16:00:00-05:00,16837.25,time_exit,50000.0,0.25,125.0,124.0,124.0,124.0,33441.5,0.66883,116.5,466.0,233.0,2.5,230.5,skip_day_after_3_losses,1.0
199,2024-01-19,long,1,2024-01-19 09:55:00-05:00,17210.25,17165.75,17432.75,2024-01-19 14:29:00-05:00,17432.5,target,50000.0,0.25,125.0,92.0,92.0,92.0,34420.5,0.68841,222.25,889.0,444.5,2.5,442.0,skip_day_after_3_losses,1.0
200,2024-01-25,long,1,2024-01-25 10:29:00-05:00,17729.25,17674.25,18004.25,2024-01-25 12:08:00-05:00,17674.0,stop,50000.0,0.25,125.0,113.0,113.0,113.0,35458.5,0.70917,-55.25,-221.0,-110.5,2.5,-113.0,skip_day_after_3_losses,1.0
201,2024-01-26,long,1,2024-01-26 10:29:00-05:00,17578.5,17527.5,17833.5,2024-01-26 12:49:00-05:00,17527.25,stop,50000.0,0.25,125.0,105.0,105.0,105.0,35157.0,0.70314,-51.25,-205.0,-102.5,2.5,-105.0,skip_day_after_3_losses,1.0
202,2024-02-01,long,1,2024-02-01 10:09:00-05:00,17342.75,17293.5,17589.0,2024-02-01 10:54:00-05:00,17293.25,stop,50000.0,0.25,125.0,101.5,101.5,101.5,34685.5,0.69371,-49.5,-198.0,-99.0,2.5,-101.5,skip_day_after_3_losses,1.0
203,2024-02-08,long,1,2024-02-08 10:02:00-05:00,17853.25,17807.0,18084.5,2024-02-08 16:00:00-05:00,17857.5,time_exit,50000.0,0.25,125.0,95.5,95.5,95.5,35706.5,0.71413,4.25,17.0,8.5,2.5,6.0,skip_day_after_3_losses,1.0
204,2024-02-09,long,1,2024-02-09 09:55:00-05:00,17912.25,17874.75,18099.75,2024-02-09 16:00:00-05:00,18034.25,time_exit,50000.0,0.25,125.0,78.0,78.0,78.0,35824.5,0.71649,122.0,488.0,244.0,2.5,241.5,skip_day_after_3_losses,1.0
205,2024-02-28,long,1,2024-02-28 11:02:00-05:00,17952.5,17901.0,18210.0,2024-02-28 12:39:00-05:00,17900.75,stop,50000.0,0.25,125.0,106.0,106.0,106.0,35905.0,0.7181,-51.75,-207.0,-103.5,2.5,-106.0,skip_day_after_3_losses,1.0
206,2024-02-29,long,1,2024-02-29 15:51:00-05:00,18078.75,18020.25,18371.25,2024-02-29 16:00:00-05:00,18064.25,time_exit,50000.0,0.25,125.0,120.0,120.0,120.0,36157.5,0.72315,-14.5,-58.0,-29.0,2.5,-31.5,skip_day_after_3_losses,1.0
207,2024-03-01,long,1,2024-03-01 10:01:00-05:00,18148.0,18093.0,18423.0,2024-03-01 16:00:00-05:00,18324.75,time_exit,50000.0,0.25,125.0,113.0,113.0,113.0,36296.0,0.72592,176.75,707.0,353.5,2.5,351.0,skip_day_after_3_losses,1.0
208,2024-03-04,long,1,2024-03-04 14:49:00-05:00,18339.25,18287.25,18599.25,2024-03-04 15:36:00-05:00,18287.0,stop,50000.0,0.25,125.0,107.0,107.0,107.0,36678.5,0.73357,-52.25,-209.0,-104.5,2.5,-107.0,skip_day_after_3_losses,1.0
209,2024-03-06,long,1,2024-03-06 11:57:00-05:00,18127.75,18069.0,18421.5,2024-03-06 13:33:00-05:00,18068.75,stop,50000.0,0.25,125.0,120.5,120.5,120.5,36255.5,0.72511,-59.0,-236.0,-118.0,2.5,-120.5,skip_day_after_3_losses,1.0
210,2024-03-22,long,1,2024-03-22 10:04:00-04:00,18549.5,18504.75,18773.25,2024-03-22 10:40:00-04:00,18504.5,stop,50000.0,0.25,125.0,92.5,92.5,92.5,37099.0,0.74198,-45.0,-180.0,-90.0,2.5,-92.5,skip_day_after_3_losses,1.0
211,2024-03-26,long,1,2024-03-26 10:01:00-04:00,18603.5,18549.5,18873.5,2024-03-26 10:29:00-04:00,18549.25,stop,50000.0,0.25,125.0,111.0,111.0,111.0,37207.0,0.74414,-54.25,-217.0,-108.5,2.5,-111.0,skip_day_after_3_losses,1.0
212,2024-03-28,long,1,2024-03-28 09:46:00-04:00,18515.5,18456.5,18810.5,2024-03-28 13:17:00-04:00,18456.25,stop,50000.0,0.25,125.0,121.0,121.0,121.0,37031.0,0.74062,-59.25,-237.0,-118.5,2.5,-121.0,skip_day_after_3_losses,1.0
213,2024-04-22,long,1,2024-04-22 09:49:00-04:00,17323.25,17263.5,17622.0,2024-04-22 10:09:00-04:00,17263.25,stop,50000.0,0.25,125.0,122.5,122.5,122.5,34646.5,0.69293,-60.0,-240.0,-120.0,2.5,-122.5,skip_day_after_3_losses,1.0
214,2024-05-01,long,1,2024-05-01 14:05:00-04:00,17518.5,17467.75,17772.25,2024-05-01 14:10:00-04:00,17467.5,stop,50000.0,0.25,125.0,104.5,104.5,104.5,35037.0,0.70074,-51.0,-204.0,-102.0,2.5,-104.5,skip_day_after_3_losses,1.0
215,2024-05-06,long,1,2024-05-06 09:52:00-04:00,18101.75,18042.0,18400.5,2024-05-06 16:00:00-04:00,18193.75,time_exit,50000.0,0.25,125.0,122.5,122.5,122.5,36203.5,0.72407,92.0,368.0,184.0,2.5,181.5,skip_day_after_3_losses,1.0
216,2024-05-14,long,1,2024-05-14 09:46:00-04:00,18321.0,18264.75,18602.25,2024-05-14 16:00:00-04:00,18412.0,time_exit,50000.0,0.25,125.0,115.5,115.5,115.5,36642.0,0.73284,91.0,364.0,182.0,2.5,179.5,skip_day_after_3_losses,1.0
217,2024-05-15,long,1,2024-05-15 10:21:00-04:00,18532.75,18490.75,18742.75,2024-05-15 16:00:00-04:00,18681.25,time_exit,50000.0,0.25,125.0,87.0,87.0,87.0,37065.5,0.74131,148.5,594.0,297.0,2.5,294.5,skip_day_after_3_losses,1.0
218,2024-05-16,long,2,2024-05-16 09:48:00-04:00,18700.75,18671.5,18847.0,2024-05-16 13:25:00-04:00,18671.25,stop,50000.0,0.25,125.0,61.5,123.0,123.0,74803.0,1.49606,-29.5,-118.0,-118.0,5.0,-123.0,skip_day_after_3_losses,1.0
219,2024-05-21,long,1,2024-05-21 09:54:00-04:00,18716.25,18677.5,18910.0,2024-05-21 16:00:00-04:00,18794.25,time_exit,50000.0,0.25,125.0,80.5,80.5,80.5,37432.5,0.74865,78.0,312.0,156.0,2.5,153.5,skip_day_after_3_losses,1.0
220,2024-05-22,long,1,2024-05-22 09:53:00-04:00,18828.5,18788.5,19028.5,2024-05-22 13:37:00-04:00,18788.25,stop,50000.0,0.25,125.0,83.0,83.0,83.0,37657.0,0.75314,-40.25,-161.0,-80.5,2.5,-83.0,skip_day_after_3_losses,1.0
221,2024-05-24,long,1,2024-05-24 09:46:00-04:00,18780.75,18732.75,19020.75,2024-05-24 09:54:00-04:00,18732.5,stop,50000.0,0.25,125.0,99.0,99.0,99.0,37561.5,0.75123,-48.25,-193.0,-96.5,2.5,-99.0,skip_day_after_3_losses,1.0
222,2024-06-05,long,1,2024-06-05 09:53:00-04:00,18857.0,18813.0,19077.0,2024-06-05 10:00:00-04:00,18812.75,stop,50000.0,0.25,125.0,91.0,91.0,91.0,37714.0,0.75428,-44.25,-177.0,-88.5,2.5,-91.0,skip_day_after_3_losses,1.0
223,2024-06-10,long,1,2024-06-10 10:22:00-04:00,19023.25,18977.0,19254.5,2024-06-10 16:00:00-04:00,19100.25,time_exit,50000.0,0.25,125.0,95.5,95.5,95.5,38046.5,0.76093,77.0,308.0,154.0,2.5,151.5,skip_day_after_3_losses,1.0
224,2024-06-11,long,1,2024-06-11 10:32:00-04:00,19088.5,19045.5,19303.5,2024-06-11 16:00:00-04:00,19229.75,time_exit,50000.0,0.25,125.0,89.0,89.0,89.0,38177.0,0.76354,141.25,565.0,282.5,2.5,280.0,skip_day_after_3_losses,1.0
225,2024-06-14,long,1,2024-06-14 09:46:00-04:00,19608.75,19556.5,19870.0,2024-06-14 16:00:00-04:00,19682.25,time_exit,50000.0,0.25,125.0,107.5,107.5,107.5,39217.5,0.78435,73.5,294.0,147.0,2.5,144.5,skip_day_after_3_losses,1.0
226,2024-06-17,long,1,2024-06-17 10:11:00-04:00,19712.75,19663.5,19959.0,2024-06-17 13:54:00-04:00,19958.75,target,50000.0,0.25,125.0,101.5,101.5,101.5,39425.5,0.78851,246.0,984.0,492.0,2.5,489.5,skip_day_after_3_losses,1.0
227,2024-06-21,long,1,2024-06-21 11:20:00-04:00,20033.5,19973.0,20336.0,2024-06-21 13:19:00-04:00,19972.75,stop,50000.0,0.25,125.0,124.0,124.0,124.0,40067.0,0.80134,-60.75,-243.0,-121.5,2.5,-124.0,skip_day_after_3_losses,1.0
228,2024-06-25,long,1,2024-06-25 09:48:00-04:00,19847.0,19791.75,20123.25,2024-06-25 16:00:00-04:00,19968.25,time_exit,50000.0,0.25,125.0,113.5,113.5,113.5,39694.0,0.79388,121.25,485.0,242.5,2.5,240.0,skip_day_after_3_losses,1.0
229,2024-06-26,long,1,2024-06-26 09:46:00-04:00,19958.5,19918.0,20161.0,2024-06-26 11:11:00-04:00,19917.75,stop,50000.0,0.25,125.0,84.0,84.0,84.0,39917.0,0.79834,-40.75,-163.0,-81.5,2.5,-84.0,skip_day_after_3_losses,1.0
230,2024-07-03,long,1,2024-07-03 09:50:00-04:00,20268.0,20215.5,20530.5,2024-07-03 13:14:00-04:00,20418.75,eod_exit,50000.0,0.25,125.0,108.0,108.0,108.0,40536.0,0.81072,150.75,603.0,301.5,2.5,299.0,skip_day_after_3_losses,1.0
231,2024-07-08,long,1,2024-07-08 09:51:00-04:00,20646.5,20600.25,20877.75,2024-07-08 10:01:00-04:00,20600.0,stop,50000.0,0.25,125.0,95.5,95.5,95.5,41293.0,0.82586,-46.5,-186.0,-93.0,2.5,-95.5,skip_day_after_3_losses,1.0
232,2024-07-10,long,1,2024-07-10 09:50:00-04:00,20774.5,20721.0,21042.0,2024-07-10 11:00:00-04:00,20720.75,stop,50000.0,0.25,125.0,110.0,110.0,110.0,41549.0,0.83098,-53.75,-215.0,-107.5,2.5,-110.0,skip_day_after_3_losses,1.0
233,2024-07-12,long,1,2024-07-12 09:49:00-04:00,20483.25,20424.75,20775.75,2024-07-12 16:00:00-04:00,20546.0,time_exit,50000.0,0.25,125.0,120.0,120.0,120.0,40966.5,0.81933,62.75,251.0,125.5,2.5,123.0,skip_day_after_3_losses,1.0
234,2024-08-21,long,1,2024-08-21 09:46:00-04:00,19861.25,19812.75,20103.75,2024-08-21 10:52:00-04:00,19812.5,stop,50000.0,0.25,125.0,100.0,100.0,100.0,39722.5,0.79445,-48.75,-195.0,-97.5,2.5,-100.0,skip_day_after_3_losses,1.0
235,2024-10-04,long,1,2024-10-04 15:58:00-04:00,20240.0,20185.75,20511.25,2024-10-04 16:00:00-04:00,20223.5,time_exit,50000.0,0.25,125.0,111.5,111.5,111.5,40480.0,0.8096,-16.5,-66.0,-33.0,2.5,-35.5,skip_day_after_3_losses,1.0
236,2024-10-08,long,1,2024-10-08 09:53:00-04:00,20117.75,20069.0,20361.5,2024-10-08 16:00:00-04:00,20286.25,time_exit,50000.0,0.25,125.0,100.5,100.5,100.5,40235.5,0.80471,168.5,674.0,337.0,2.5,334.5,skip_day_after_3_losses,1.0
237,2024-10-10,long,1,2024-10-10 10:06:00-04:00,20397.5,20339.5,20687.5,2024-10-10 16:00:00-04:00,20427.75,time_exit,50000.0,0.25,125.0,119.0,119.0,119.0,40795.0,0.8159,30.25,121.0,60.5,2.5,58.0,skip_day_after_3_losses,1.0
238,2024-10-11,long,1,2024-10-11 09:52:00-04:00,20364.75,20312.75,20624.75,2024-10-11 16:00:00-04:00,20448.75,time_exit,50000.0,0.25,125.0,107.0,107.0,107.0,40729.5,0.81459,84.0,336.0,168.0,2.5,165.5,skip_day_after_3_losses,1.0
239,2024-11-08,long,1,2024-11-08 16:00:00-05:00,21234.5,21185.75,21478.25,2024-11-08 16:00:00-05:00,21239.25,time_exit,50000.0,0.25,125.0,100.5,100.5,100.5,42469.0,0.84938,4.75,19.0,9.5,2.5,7.0,skip_day_after_3_losses,1.0
240,2024-11-13,long,1,2024-11-13 12:09:00-05:00,21186.75,21138.5,21428.0,2024-11-13 15:54:00-05:00,21138.25,stop,50000.0,0.25,125.0,99.5,99.5,99.5,42373.5,0.84747,-48.5,-194.0,-97.0,2.5,-99.5,skip_day_after_3_losses,1.0
241,2024-12-04,long,1,2024-12-04 10:08:00-05:00,21440.5,21387.75,21704.25,2024-12-04 16:00:00-05:00,21529.75,time_exit,50000.0,0.25,125.0,108.5,108.5,108.5,42881.0,0.85762,89.25,357.0,178.5,2.5,176.0,skip_day_after_3_losses,1.0
242,2024-12-12,long,1,2024-12-12 10:24:00-05:00,21698.75,21655.25,21916.25,2024-12-12 15:13:00-05:00,21655.0,stop,50000.0,0.25,125.0,90.0,90.0,90.0,43397.5,0.86795,-43.75,-175.0,-87.5,2.5,-90.0,skip_day_after_3_losses,1.0
243,2024-12-26,long,1,2024-12-26 10:39:00-05:00,22009.75,21954.75,22284.75,2024-12-26 16:00:00-05:00,22005.0,time_exit,50000.0,0.25,125.0,113.0,113.0,113.0,44019.5,0.88039,-4.75,-19.0,-9.5,2.5,-12.0,skip_day_after_3_losses,1.0
244,2025-01-23,long,1,2025-01-23 10:35:00-05:00,21921.0,21865.5,22198.5,2025-01-23 16:00:00-05:00,22043.0,time_exit,50000.0,0.25,125.0,114.0,114.0,114.0,43842.0,0.87684,122.0,488.0,244.0,2.5,241.5,skip_day_after_3_losses,1.0
245,2025-01-24,long,1,2025-01-24 09:47:00-05:00,22054.0,21999.5,22326.5,2025-01-24 10:16:00-05:00,21999.25,stop,50000.0,0.25,125.0,112.0,112.0,112.0,44108.0,0.88216,-54.75,-219.0,-109.5,2.5,-112.0,skip_day_after_3_losses,1.0
246,2025-02-14,long,1,2025-02-14 09:52:00-05:00,22138.5,22087.5,22393.5,2025-02-14 16:00:00-05:00,22185.25,time_exit,50000.0,0.25,125.0,105.0,105.0,105.0,44277.0,0.88554,46.75,187.0,93.5,2.5,91.0,skip_day_after_3_losses,1.0
247,2025-02-19,long,1,2025-02-19 11:16:00-05:00,22223.0,22172.25,22476.75,2025-02-19 16:00:00-05:00,22225.0,time_exit,50000.0,0.25,125.0,104.5,104.5,104.5,44446.0,0.88892,2.0,8.0,4.0,2.5,1.5,skip_day_after_3_losses,1.0
248,2025-05-20,long,1,2025-05-20 10:41:00-04:00,21441.75,21390.0,21700.5,2025-05-20 11:00:00-04:00,21389.75,stop,50000.0,0.25,125.0,106.5,106.5,106.5,42883.5,0.85767,-52.0,-208.0,-104.0,2.5,-106.5,skip_day_after_3_losses,1.0
249,2025-07-01,long,1,2025-07-01 09:52:00-04:00,22830.25,22779.25,23085.25,2025-07-01 10:22:00-04:00,22779.0,stop,50000.0,0.25,125.0,105.0,105.0,105.0,45660.5,0.91321,-51.25,-205.0,-102.5,2.5,-105.0,skip_day_after_3_losses,1.0
250,2025-07-25,long,1,2025-07-25 09:50:00-04:00,23384.5,23329.75,23658.25,2025-07-25 16:00:00-04:00,23420.0,time_exit,50000.0,0.25,125.0,112.5,112.5,112.5,46769.0,0.93538,35.5,142.0,71.0,2.5,68.5,skip_day_after_3_losses,1.0
251,2025-07-28,long,1,2025-07-28 09:46:00-04:00,23512.75,23462.0,23766.5,2025-07-28 11:19:00-04:00,23461.75,stop,50000.0,0.25,125.0,104.5,104.5,104.5,47025.5,0.94051,-51.0,-204.0,-102.0,2.5,-104.5,skip_day_after_3_losses,1.0
252,2025-08-11,long,1,2025-08-11 09:58:00-04:00,23739.5,23680.5,24034.5,2025-08-11 14:04:00-04:00,23680.25,stop,50000.0,0.25,125.0,121.0,121.0,121.0,47479.0,0.94958,-59.25,-237.0,-118.5,2.5,-121.0,skip_day_after_3_losses,1.0
253,2025-08-18,long,1,2025-08-18 10:26:00-04:00,23819.5,23767.25,24080.75,2025-08-18 10:30:00-04:00,23767.0,stop,50000.0,0.25,125.0,107.5,107.5,107.5,47639.0,0.95278,-52.5,-210.0,-105.0,2.5,-107.5,skip_day_after_3_losses,1.0
254,2025-08-26,long,1,2025-08-26 10:11:00-04:00,23519.25,23462.75,23801.75,2025-08-26 16:00:00-04:00,23588.75,time_exit,50000.0,0.25,125.0,116.0,116.0,116.0,47038.5,0.94077,69.5,278.0,139.0,2.5,136.5,skip_day_after_3_losses,1.0
255,2025-08-27,long,1,2025-08-27 10:15:00-04:00,23566.75,23513.25,23834.25,2025-08-27 16:00:00-04:00,23625.75,time_exit,50000.0,0.25,125.0,110.0,110.0,110.0,47133.5,0.94267,59.0,236.0,118.0,2.5,115.5,skip_day_after_3_losses,1.0
256,2025-09-09,long,1,2025-09-09 15:57:00-04:00,23875.25,23814.5,24179.0,2025-09-09 16:00:00-04:00,23860.25,time_exit,50000.0,0.25,125.0,124.5,124.5,124.5,47750.5,0.95501,-15.0,-60.0,-30.0,2.5,-32.5,skip_day_after_3_losses,1.0
257,2025-09-15,long,1,2025-09-15 09:50:00-04:00,24229.0,24171.5,24516.5,2025-09-15 16:00:00-04:00,24296.0,time_exit,50000.0,0.25,125.0,118.0,118.0,118.0,48458.0,0.96916,67.0,268.0,134.0,2.5,131.5,skip_day_after_3_losses,1.0
258,2025-09-19,long,1,2025-09-19 09:50:00-04:00,24793.5,24736.75,25077.25,2025-09-19 10:47:00-04:00,24736.5,stop,50000.0,0.25,125.0,116.5,116.5,116.5,49587.0,0.99174,-57.0,-228.0,-114.0,2.5,-116.5,skip_day_after_3_losses,1.0
259,2025-09-22,long,1,2025-09-22 09:49:00-04:00,24859.25,24813.75,25086.75,2025-09-22 16:00:00-04:00,24989.0,time_exit,50000.0,0.25,125.0,94.0,94.0,94.0,49718.5,0.99437,129.75,519.0,259.5,2.5,257.0,skip_day_after_3_losses,1.0
260,2025-10-29,long,1,2025-10-29 09:53:00-04:00,26296.75,26253.75,26511.75,2025-10-29 10:50:00-04:00,26253.5,stop,50000.0,0.25,125.0,89.0,89.0,89.0,52593.5,1.05187,-43.25,-173.0,-86.5,2.5,-89.0,skip_day_after_3_losses,1.0
